num_of_antecedent_events,avg_of_case_remaining_time,y_case_remaining_time
17,1121596.2301124877,135769.361
18,295.05900281373124,0.001
19,762216.2992770204,0.001
20,1121596.2301124877,0.0
0,771978.3777942169,1170834.617
1,771977.8326473025,1170834.372
2,1369727.7783866778,1170801.221
3,1601554.9322030153,1166680.229
4,1625623.3897638072,1166502.921
5,1590044.4747371168,1166502.921
6,1590041.78589297,1166501.67
7,1590041.7263020962,1166501.535
8,1446174.0401162277,1166499.42
9,1121596.2301124877,1166427.997
10,1121596.2301124877,559154.434
11,455055.6343089471,335958.157
12,1121596.2301124877,335956.954
13,2.1684603490170096,5.154
14,4.30415657620042,5.153
15,240389.78877129089,0.0
0,771978.3777942169,760204.215
1,771977.8326473025,760204.006
2,1369727.7783866778,760162.776
3,1601554.9322030153,756443.562
4,1625623.3897638072,756063.755
5,1590044.4747371168,756063.755
6,1590041.78589297,756062.335
7,1590041.7263020962,756062.293
8,1446174.0401162277,756060.495
9,1121596.2301124877,755778.93
10,1121596.2301124877,149510.701
11,455055.6343089471,6461.548
12,1121596.2301124877,6460.374
13,7845.475503649621,6.793
14,7527.792504385949,6.793
15,7845.474449635019,6.792
16,7845.474540145966,6.792
17,240389.78877129089,0.0
0,771978.3777942169,449.3
1,771977.8326473025,449.152
2,2.1684603490170096,3.021
3,604336.2287726993,0.0
0,771978.3777942169,34.681
1,771977.8326473025,33.81
2,2.1684603490170096,0.0
0,771978.3777942169,681558.523
1,771977.8326473025,681558.312
2,1369727.7783866778,681461.594
3,604336.2287726993,681460.463
4,1446174.0401162277,679589.732
5,1601554.9322030153,614466.58
6,1625623.3897638072,614277.366
7,1590044.4747371168,614277.366
8,1590041.78589297,614276.085
9,1590041.7263020962,614276.057
10,1446174.0401162277,614273.219
11,1590044.4747371168,614101.553
12,762216.2992770204,614101.553
13,1590041.78589297,614100.205
14,1590041.7263020962,614100.178
15,1121596.2301124877,614097.404
16,762216.2992770204,613927.32
17,1590044.4747371168,613927.32
18,1590041.78589297,613926.442
19,1590041.7263020962,613926.399
20,1121596.2301124877,613923.557
21,762216.2992770204,613643.808
22,1590044.4747371168,613643.808
23,1590041.78589297,613642.657
24,1590041.7263020962,613642.619
25,1121596.2301124877,613638.976
26,1590044.4747371168,613396.596
27,762216.2992770204,613396.596
28,1590041.78589297,613394.588
29,1590041.7263020962,613394.538
30,1121596.2301124877,613390.701
31,1121596.2301124877,613097.437
32,1121596.2301124877,25396.826
33,1121596.2301124877,25368.059
34,295.05900281373124,3.067
35,762216.2992770204,3.067
36,1121596.2301124877,0.0
0,771978.3777942169,952.443
1,771977.8326473025,951.729
2,2.1684603490170096,3.255
3,604336.2287726993,0.0
0,771978.3777942169,1692433.494
1,771977.8326473025,1692433.352
2,1369727.7783866778,1691679.719
3,604336.2287726993,1691674.555
4,1446174.0401162277,1641490.038
5,1446174.0401162277,1634909.493
6,1446174.0401162277,1634716.605
7,1446174.0401162277,1624928.58
8,1446174.0401162277,1610627.361
9,1601554.9322030153,1550887.469
10,1590044.4747371168,1550827.047
11,1625623.3897638072,1550827.047
12,1590041.78589297,1550825.847
13,1590041.7263020962,1550825.767
14,1446174.0401162277,1550822.518
15,1590044.4747371168,1550707.32
16,762216.2992770204,1550707.32
17,1590041.78589297,1550705.861
18,1590041.7263020962,1550705.827
19,1121596.2301124877,1550704.491
20,1121596.2301124877,1550574.189
21,1121596.2301124877,913304.267
22,455055.6343089471,432383.826
23,1121596.2301124877,432380.809
24,762216.2992770204,0.006
25,295.05900281373124,0.006
26,240389.78877129089,0.0
0,771978.3777942169,2636750.427
1,771977.8326473025,2636748.384
2,1369727.7783866778,2636714.549
3,1446174.0401162277,2588393.345
4,1446174.0401162277,2570294.738
5,1446174.0401162277,2558567.006
6,1446174.0401162277,2491790.99
7,1446174.0401162277,2477252.91
8,1446174.0401162277,2467430.547
9,1446174.0401162277,2383436.917
10,1446174.0401162277,2321087.461
11,1446174.0401162277,2034402.632
12,1446174.0401162277,1866669.455
13,1446174.0401162277,1806241.064
14,295.05900281373124,0.001
15,1446174.0401162277,0.0
0,771978.3777942169,83220.108
1,771977.8326473025,83219.814
2,604336.2287726993,83057.685
3,1369727.7783866778,39699.905
4,604336.2287726993,39698.662
5,1446174.0401162277,19255.648
6,1446174.0401162277,18161.866
7,295.05900281373124,1.368
8,1446174.0401162277,0.0
0,771978.3777942169,42.018
1,771977.8326473025,41.616
2,2.1684603490170096,0.0
0,771978.3777942169,42515.358
1,771977.8326473025,42515.268
2,2.1684603490170096,3.234
3,604336.2287726993,0.0
0,771978.3777942169,50679.453
1,771977.8326473025,50679.17
2,1369727.7783866778,8763.165
3,604336.2287726993,8761.248
4,1446174.0401162277,6666.388
5,1601554.9322030153,1177.822
6,295.05900281373124,2.068
7,1446174.0401162277,0.0
0,771978.3777942169,35.278
1,771977.8326473025,35.13
2,2.1684603490170096,0.0
0,771978.3777942169,1768728.82
1,771977.8326473025,1768728.582
2,1369727.7783866778,1768696.263
3,1446174.0401162277,1724985.66
4,1446174.0401162277,1706074.824
5,1601554.9322030153,1700909.745
6,1590044.4747371168,1700501.667
7,1625623.3897638072,1700501.667
8,1590041.78589297,1700500.052
9,1590041.7263020962,1700500.012
10,1446174.0401162277,1700497.122
11,1121596.2301124877,1107997.177
12,1121596.2301124877,1083022.284
13,1121596.2301124877,850353.337
14,1121596.2301124877,849719.469
15,762216.2992770204,685468.205
16,1590044.4747371168,685468.205
17,1590041.78589297,685467.285
18,1590041.7263020962,685467.255
19,1121596.2301124877,685464.76
20,1121596.2301124877,685104.521
21,295.05900281373124,3.926
22,762216.2992770204,3.926
23,1121596.2301124877,0.0
0,771978.3777942169,154529.196
1,771977.8326473025,154529.093
2,1369727.7783866778,154490.254
3,1446174.0401162277,111131.588
4,1446174.0401162277,111086.806
5,1446174.0401162277,105025.865
6,1446174.0401162277,103815.419
7,1446174.0401162277,77616.842
8,1446174.0401162277,2906.251
9,1446174.0401162277,1962.833
10,1446174.0401162277,1779.582
11,2.1684603490170096,4.853
12,1446174.0401162277,0.0
0,771978.3777942169,1682014.338
1,771977.8326473025,1682014.18
2,1369727.7783866778,1681978.766
3,1446174.0401162277,1639052.086
4,1446174.0401162277,1612408.092
5,1601554.9322030153,1608563.353
6,1590044.4747371168,1608349.614
7,1625623.3897638072,1608349.614
8,1590041.78589297,1608348.467
9,1590041.7263020962,1608348.435
10,1446174.0401162277,1608347.048
11,1121596.2301124877,1005034.665
12,1121596.2301124877,928577.927
13,1121596.2301124877,839222.31
14,455055.6343089471,599535.852
15,1121596.2301124877,599534.553
16,240389.78877129089,257779.393
17,577842.8430326743,246945.111
18,577842.8430326743,220934.677
19,577842.8430326743,220777.032
20,577842.8430326743,165371.054
21,7527.792504385949,7.901
22,7845.475503649621,7.9
23,7845.474540145966,7.9
24,7845.474449635019,7.9
25,240389.78877129089,0.0
0,771978.3777942169,32.461
1,771977.8326473025,32.241
2,2.1684603490170096,0.0
0,771978.3777942169,2406937.551
1,771977.8326473025,2406937.373
2,1369727.7783866778,2406901.245
3,1446174.0401162277,2364290.15
4,1446174.0401162277,2347814.928
5,1446174.0401162277,2339684.805
6,1601554.9322030153,2338427.27
7,1625623.3897638072,2338143.566
8,1590044.4747371168,2338143.566
9,1590041.78589297,2338142.166
10,1590041.7263020962,2338142.137
11,1446174.0401162277,2338140.287
12,1121596.2301124877,1742413.37
13,1121596.2301124877,1489796.054
14,1121596.2301124877,1489778.287
15,1121596.2301124877,974414.593
16,1121596.2301124877,273228.228
17,295.05900281373124,2.391
18,762216.2992770204,2.391
19,1121596.2301124877,0.0
0,771978.3777942169,38288.242
1,771977.8326473025,38280.214
2,2.1684603490170096,4.284
3,604336.2287726993,0.0
0,771978.3777942169,914815.914
1,771977.8326473025,914815.656
2,1369727.7783866778,914777.323
3,1446174.0401162277,874705.46
4,1601554.9322030153,858660.784
5,1590044.4747371168,858473.878
6,1625623.3897638072,858473.877
7,1590041.78589297,858472.3
8,1590041.7263020962,858472.261
9,1446174.0401162277,858469.999
10,762216.2992770204,858345.918
11,1590044.4747371168,858345.918
12,1590041.78589297,858344.797
13,1590041.7263020962,858344.732
14,1121596.2301124877,858343.194
15,1121596.2301124877,858276.86
16,1121596.2301124877,855020.657
17,1121596.2301124877,270476.541
18,1121596.2301124877,254069.59
19,762216.2992770204,2.744
20,295.05900281373124,2.744
21,1121596.2301124877,0.0
0,771978.3777942169,33436.487
1,771977.8326473025,33435.707
2,604336.2287726993,460.93
3,2.1684603490170096,3.704
4,604336.2287726993,0.0
0,771978.3777942169,30130.102
1,771977.8326473025,30129.553
2,2.1684603490170096,3.62
3,604336.2287726993,0.0
0,771978.3777942169,39.286
1,771977.8326473025,38.69
2,2.1684603490170096,0.0
0,771978.3777942169,2620295.422
1,771977.8326473025,2620295.151
2,1369727.7783866778,2620255.206
3,1446174.0401162277,2591057.56
4,1446174.0401162277,2571304.236
5,1446174.0401162277,2558993.095
6,1446174.0401162277,2496916.6
7,1446174.0401162277,2468821.731
8,1446174.0401162277,2468804.038
9,1446174.0401162277,2383229.182
10,1446174.0401162277,2320053.402
11,1446174.0401162277,2071265.314
12,1446174.0401162277,2056420.911
13,1446174.0401162277,2034594.794
14,1446174.0401162277,1879953.128
15,1446174.0401162277,63264.49
16,295.05900281373124,0.0
17,1446174.0401162277,0.0
0,771978.3777942169,39.055
1,771977.8326473025,38.314
2,2.1684603490170096,0.0
0,771978.3777942169,2598967.052
1,771977.8326473025,2598958.585
2,1369727.7783866778,2598894.622
3,1446174.0401162277,2591315.036
4,1446174.0401162277,2573354.356
5,1446174.0401162277,2562594.957
6,1446174.0401162277,2553713.077
7,1446174.0401162277,1292900.089
8,1446174.0401162277,1286473.793
9,1446174.0401162277,1284298.389
10,1446174.0401162277,248759.901
11,1446174.0401162277,239843.942
12,1446174.0401162277,238201.908
13,1446174.0401162277,150590.07
14,295.05900281373124,0.001
15,1446174.0401162277,0.0
0,771978.3777942169,1646059.669
1,771977.8326473025,1646059.086
2,1369727.7783866778,1646018.874
3,1446174.0401162277,1642130.252
4,1446174.0401162277,1624099.596
5,1446174.0401162277,1619852.175
6,1446174.0401162277,1606332.763
7,1446174.0401162277,1553176.544
8,1446174.0401162277,1527916.384
9,1446174.0401162277,1527855.575
10,1446174.0401162277,343373.002
11,1446174.0401162277,223063.26
12,1446174.0401162277,155431.118
13,1446174.0401162277,153437.481
14,295.05900281373124,2.769
15,1446174.0401162277,0.0
0,771978.3777942169,526762.254
1,771977.8326473025,526762.072
2,1369727.7783866778,526722.62
3,1446174.0401162277,524458.966
4,1446174.0401162277,506554.184
5,1601554.9322030153,493682.47
6,1590044.4747371168,493398.975
7,1625623.3897638072,493398.975
8,1590041.78589297,493397.87
9,1590041.7263020962,493397.827
10,1446174.0401162277,493395.848
11,1121596.2301124877,103563.059
12,455055.6343089471,4990.44
13,1121596.2301124877,4988.763
14,240389.78877129089,1693.906
15,240389.78877129089,164.114
16,7527.792504385949,6.085
17,7845.475503649621,6.085
18,7845.474449635019,6.084
19,7845.474540145966,6.084
20,240389.78877129089,0.0
0,771978.3777942169,4431323.126
1,771977.8326473025,4431320.833
2,1369727.7783866778,4427492.345
3,604336.2287726993,4427490.006
4,1446174.0401162277,4426884.568
5,1446174.0401162277,4409834.811
6,1446174.0401162277,4398108.592
7,1446174.0401162277,4336139.443
8,1446174.0401162277,4307784.298
9,1601554.9322030153,4227015.888
10,1590044.4747371168,4226741.878
11,1625623.3897638072,4226741.878
12,1590041.78589297,4226739.958
13,1590041.7263020962,4226739.934
14,1446174.0401162277,4226738.423
15,1121596.2301124877,4226546.268
16,1121596.2301124877,3359305.863
17,1121596.2301124877,3218283.446
18,455055.6343089471,2440243.342
19,1121596.2301124877,2440240.763
20,240389.78877129089,1990587.077
21,577842.8430326743,1980371.786
22,577842.8430326743,1980165.642
23,577842.8430326743,1916872.783
24,577842.8430326743,1904162.761
25,577842.8430326743,1894754.183
26,577842.8430326743,1211147.808
27,577842.8430326743,1208311.102
28,577842.8430326743,595701.602
29,577842.8430326743,532938.582
30,577842.8430326743,197423.625
31,577842.8430326743,183567.626
32,577842.8430326743,171361.535
33,577842.8430326743,22239.649
34,577842.8430326743,20386.86
35,295.05900281373124,4.642
36,762216.2992770204,4.642
37,577842.8430326743,0.0
0,771978.3777942169,2677540.551
1,771977.8326473025,2677539.897
2,1369727.7783866778,2677501.912
3,1446174.0401162277,2677202.926
4,1446174.0401162277,2657636.904
5,1446174.0401162277,2645032.893
6,1446174.0401162277,2583162.941
7,1446174.0401162277,2555151.189
8,1446174.0401162277,2553625.742
9,1446174.0401162277,2469760.702
10,1446174.0401162277,2406735.657
11,1446174.0401162277,2157325.296
12,1446174.0401162277,1012927.988
13,1446174.0401162277,0.1
14,295.05900281373124,0.0
0,771978.3777942169,1226930.547
1,771977.8326473025,1226929.943
2,1369727.7783866778,1226884.738
3,1601554.9322030153,1226547.695
4,1625623.3897638072,1226488.734
5,1590044.4747371168,1226488.734
6,1590041.78589297,1226487.75
7,1590041.7263020962,1226487.727
8,1446174.0401162277,1226485.61
9,1121596.2301124877,667716.656
10,455055.6343089471,163891.714
11,1121596.2301124877,163890.299
12,240389.78877129089,99786.077
13,577842.8430326743,95889.302
14,240389.78877129089,4048.758
15,240389.78877129089,3765.334
16,7845.475503649621,8.229
17,7845.474540145966,8.229
18,7527.792504385949,8.229
19,7845.474449635019,8.228
20,240389.78877129089,0.0
0,771978.3777942169,38.894
1,771977.8326473025,38.576
2,2.1684603490170096,0.0
0,771978.3777942169,2553.573
1,771977.8326473025,2552.935
2,2.1684603490170096,4.214
3,604336.2287726993,0.0
0,771978.3777942169,36.746
1,771977.8326473025,36.373
2,2.1684603490170096,0.0
0,771978.3777942169,713485.7
1,771977.8326473025,713482.592
2,1369727.7783866778,713444.188
3,1601554.9322030153,712553.069
4,1590044.4747371168,712411.367
5,1625623.3897638072,712411.367
6,1590041.78589297,712409.956
7,1590041.7263020962,712409.93
8,1446174.0401162277,712407.781
9,1121596.2301124877,712276.795
10,1121596.2301124877,157669.846
11,1121596.2301124877,95689.38
12,455055.6343089471,1181.439
13,1121596.2301124877,1179.816
14,4.30415657620042,3.435
15,2.1684603490170096,3.435
16,240389.78877129089,0.0
0,771978.3777942169,1395397.851
1,771977.8326473025,1395396.32
2,1369727.7783866778,1395351.871
3,1601554.9322030153,1394974.932
4,1625623.3897638072,1394444.236
5,1590044.4747371168,1394444.236
6,1590041.78589297,1394442.817
7,1590041.7263020962,1394442.783
8,1446174.0401162277,1394441.24
9,1121596.2301124877,839053.979
10,455055.6343089471,359952.962
11,1121596.2301124877,359951.039
12,240389.78877129089,1587.393
13,2.1684603490170096,4.625
14,4.30415657620042,4.625
15,240389.78877129089,0.0
0,771978.3777942169,3158.437
1,771977.8326473025,3156.068
2,1369727.7783866778,3111.878
3,1446174.0401162277,1847.859
4,295.05900281373124,2.324
5,1446174.0401162277,0.0
0,771978.3777942169,694251.56
1,771977.8326473025,694250.63
2,1369727.7783866778,694213.11
3,1446174.0401162277,692152.369
4,1446174.0401162277,691625.849
5,1601554.9322030153,689336.973
6,1590044.4747371168,689202.792
7,1625623.3897638072,689202.792
8,1590041.78589297,689201.199
9,1590041.7263020962,689201.171
10,1446174.0401162277,689198.003
11,1121596.2301124877,689080.228
12,1121596.2301124877,687356.521
13,1121596.2301124877,94673.57
14,1121596.2301124877,77258.067
15,455055.6343089471,3979.196
16,1121596.2301124877,3977.113
17,7527.792504385949,7.543
18,7845.474449635019,7.543
19,7845.475503649621,7.543
20,7845.474540145966,7.543
21,240389.78877129089,0.0
0,771978.3777942169,1040632.652
1,771977.8326473025,1040631.76
2,1369727.7783866778,1035546.412
3,604336.2287726993,1035545.026
4,1446174.0401162277,1032962.277
5,1446174.0401162277,864470.484
6,1446174.0401162277,861723.145
7,1446174.0401162277,518387.306
8,1446174.0401162277,498633.926
9,1446174.0401162277,489869.236
10,1446174.0401162277,353464.757
11,1446174.0401162277,343550.728
12,1446174.0401162277,327346.247
13,1446174.0401162277,323743.315
14,1446174.0401162277,261967.558
15,1446174.0401162277,228816.422
16,1446174.0401162277,7431.169
17,1446174.0401162277,6758.235
18,1446174.0401162277,0.001
19,295.05900281373124,0.0
0,771978.3777942169,1798.048
1,771977.8326473025,1797.678
2,1369727.7783866778,1761.08
3,295.05900281373124,1.876
4,1446174.0401162277,0.0
0,771978.3777942169,4034.045
1,771977.8326473025,4033.634
2,2.1684603490170096,2.852
3,604336.2287726993,0.0
0,771978.3777942169,2522308.717
1,771977.8326473025,2522308.088
2,1369727.7783866778,2522249.806
3,1601554.9322030153,2520973.752
4,1590044.4747371168,2520826.514
5,1625623.3897638072,2520826.514
6,1590041.78589297,2520825.336
7,1590041.7263020962,2520825.299
8,1446174.0401162277,2520823.493
9,1121596.2301124877,2520783.273
10,1121596.2301124877,2520728.937
11,762216.2992770204,1988720.791
12,1590044.4747371168,1988720.791
13,1590041.78589297,1988719.396
14,1590041.7263020962,1988719.358
15,1121596.2301124877,1988717.14
16,1590044.4747371168,1988663.303
17,762216.2992770204,1988663.303
18,1590041.78589297,1988662.364
19,1590041.7263020962,1988662.332
20,1121596.2301124877,1988660.901
21,1121596.2301124877,1988586.473
22,1121596.2301124877,1287818.75
23,1121596.2301124877,503226.224
24,1121596.2301124877,103722.733
25,1121596.2301124877,48.506
26,295.05900281373124,4.139
27,762216.2992770204,4.139
28,1121596.2301124877,0.0
0,771978.3777942169,44.481
1,771977.8326473025,44.012
2,2.1684603490170096,0.0
0,771978.3777942169,3301.513
1,771977.8326473025,3301.248
2,2.1684603490170096,3.162
3,604336.2287726993,0.0
0,771978.3777942169,2139.482
1,771977.8326473025,2139.056
2,1369727.7783866778,2104.632
3,1446174.0401162277,1990.642
4,2.1684603490170096,3.733
5,1446174.0401162277,0.0
0,771978.3777942169,1849.174
1,771977.8326473025,1848.221
2,1369727.7783866778,1783.041
3,1601554.9322030153,1026.216
4,1590044.4747371168,951.141
5,1625623.3897638072,951.141
6,1590041.78589297,949.585
7,1590041.7263020962,949.56
8,1446174.0401162277,946.904
9,455055.6343089471,895.412
10,1121596.2301124877,892.658
11,7527.792504385949,7.794
12,7845.474449635019,7.794
13,7845.474540145966,7.794
14,7845.475503649621,7.794
15,240389.78877129089,0.0
0,771978.3777942169,2753.155
1,771977.8326473025,2752.366
2,1369727.7783866778,1024.238
3,604336.2287726993,1023.116
4,2.1684603490170096,3.829
5,1446174.0401162277,0.0
0,771978.3777942169,39.448
1,771977.8326473025,39.24
2,2.1684603490170096,0.0
0,771978.3777942169,8022.37
1,771977.8326473025,8021.944
2,604336.2287726993,7710.104
3,604336.2287726993,7569.918
4,1369727.7783866778,3947.694
5,604336.2287726993,3946.284
6,1446174.0401162277,3887.966
7,1446174.0401162277,2403.881
8,2.1684603490170096,3.387
9,1446174.0401162277,0.0
0,771978.3777942169,42.269
1,771977.8326473025,41.201
2,2.1684603490170096,0.0
0,771978.3777942169,1107031.629
1,771977.8326473025,1107030.966
2,1369727.7783866778,1098848.727
3,604336.2287726993,1098847.577
4,1601554.9322030153,1097414.729
5,1590044.4747371168,1096680.148
6,1625623.3897638072,1096680.148
7,1590041.78589297,1096678.946
8,1590041.7263020962,1096678.896
9,1446174.0401162277,1096677.175
10,1121596.2301124877,501287.581
11,1121596.2301124877,496965.894
12,455055.6343089471,71400.572
13,1121596.2301124877,71399.377
14,240389.78877129089,63041.314
15,240389.78877129089,62696.8
16,577842.8430326743,60455.57
17,577842.8430326743,57647.809
18,577842.8430326743,3696.186
19,7527.792504385949,8.867
20,7845.475503649621,8.867
21,7845.474449635019,8.866
22,7845.474540145966,8.866
23,240389.78877129089,0.0
0,771978.3777942169,3281.155
1,771977.8326473025,3280.491
2,1369727.7783866778,3235.78
3,295.05900281373124,2.864
4,1446174.0401162277,0.0
0,771978.3777942169,35.526
1,771977.8326473025,35.126
2,2.1684603490170096,0.0
0,771978.3777942169,1998688.667
1,771977.8326473025,1998687.955
2,1369727.7783866778,1998650.085
3,1601554.9322030153,1996018.732
4,1590044.4747371168,1995809.466
5,1625623.3897638072,1995809.465
6,1590041.78589297,1995808.419
7,1590041.7263020962,1995808.375
8,1446174.0401162277,1995806.884
9,1121596.2301124877,1400325.397
10,1121596.2301124877,1382254.911
11,1121596.2301124877,1379986.515
12,762216.2992770204,2.34
13,295.05900281373124,2.34
14,1121596.2301124877,0.0
0,771978.3777942169,39.599
1,771977.8326473025,38.838
2,2.1684603490170096,0.0
0,771978.3777942169,3.261
1,771977.8326473025,2.752
2,2.1684603490170096,0.0
0,771978.3777942169,547.541
1,771977.8326473025,546.622
2,1369727.7783866778,506.65
3,295.05900281373124,2.261
4,1446174.0401162277,0.0
0,771978.3777942169,63264.245
1,771977.8326473025,63263.513
2,604336.2287726993,9679.35
3,2.1684603490170096,4.274
4,604336.2287726993,0.0
0,771978.3777942169,852645.628
1,771977.8326473025,852645.213
2,1369727.7783866778,852606.379
3,1446174.0401162277,851137.844
4,1601554.9322030153,851034.39
5,1446174.0401162277,850811.744
6,1590044.4747371168,850662.919
7,1625623.3897638072,850662.919
8,1590041.78589297,850661.802
9,1590041.7263020962,850661.778
10,1446174.0401162277,850660.319
11,1121596.2301124877,255753.056
12,295.05900281373124,2.744
13,762216.2992770204,2.744
14,1121596.2301124877,0.0
0,771978.3777942169,43.548
1,771977.8326473025,42.965
2,2.1684603490170096,0.0
0,771978.3777942169,11042.148
1,771977.8326473025,11041.872
2,1369727.7783866778,10995.093
3,1446174.0401162277,65.31
4,295.05900281373124,1.367
5,1446174.0401162277,0.0
0,771978.3777942169,2013.116
1,771977.8326473025,2011.387
2,2.1684603490170096,4.091
3,604336.2287726993,0.0
0,771978.3777942169,680350.389
1,771977.8326473025,680349.745
2,1369727.7783866778,680309.469
3,1601554.9322030153,673312.781
4,1625623.3897638072,673171.706
5,1590044.4747371168,673171.706
6,1590041.78589297,673170.485
7,1590041.7263020962,673170.447
8,1446174.0401162277,673169.134
9,1121596.2301124877,73193.887
10,455055.6343089471,8703.921
11,1121596.2301124877,8701.561
12,2.1684603490170096,3.547
13,4.30415657620042,3.547
14,240389.78877129089,0.0
0,771978.3777942169,769119.577
1,771977.8326473025,769119.322
2,1369727.7783866778,769075.657
3,1446174.0401162277,763912.538
4,1446174.0401162277,703367.679
5,1446174.0401162277,700728.462
6,1601554.9322030153,698562.701
7,1590044.4747371168,698457.513
8,1625623.3897638072,698457.513
9,1590041.78589297,698456.278
10,1590041.7263020962,698456.238
11,1446174.0401162277,698454.945
12,1121596.2301124877,698150.692
13,295.05900281373124,3.186
14,762216.2992770204,3.186
15,1121596.2301124877,0.0
0,771978.3777942169,1115472.347
1,771977.8326473025,1115472.012
2,1369727.7783866778,1114145.924
3,604336.2287726993,1114144.853
4,1446174.0401162277,1109154.32
5,1446174.0401162277,1044005.485
6,1601554.9322030153,1037898.174
7,1590044.4747371168,1037812.547
8,1625623.3897638072,1037812.547
9,1590041.78589297,1037810.49
10,1590041.7263020962,1037810.464
11,1446174.0401162277,1037809.083
12,455055.6343089471,454399.108
13,1121596.2301124877,454397.355
14,240389.78877129089,433274.839
15,240389.78877129089,376542.203
16,240389.78877129089,346848.647
17,240389.78877129089,344519.707
18,577842.8430326743,342200.8
19,577842.8430326743,111125.815
20,7527.792504385949,10.126
21,7845.474540145966,10.125
22,7845.475503649621,10.125
23,7845.474449635019,10.125
24,240389.78877129089,0.0
0,771978.3777942169,1883561.435
1,771977.8326473025,1883560.604
2,1369727.7783866778,1883524.033
3,1601554.9322030153,1882832.21
4,1625623.3897638072,1882651.859
5,1590044.4747371168,1882651.859
6,1590041.78589297,1882651.003
7,1590041.7263020962,1882650.977
8,1446174.0401162277,1882648.472
9,1121596.2301124877,1882635.009
10,1121596.2301124877,1881897.096
11,1121596.2301124877,1291087.023
12,1121596.2301124877,1288954.112
13,1121596.2301124877,1187195.015
14,1121596.2301124877,846614.67
15,455055.6343089471,792193.757
16,1121596.2301124877,792191.446
17,240389.78877129089,433920.716
18,577842.8430326743,426919.884
19,577842.8430326743,426112.499
20,577842.8430326743,187462.232
21,577842.8430326743,164872.631
22,577842.8430326743,8754.316
23,7527.792504385949,7.2
24,7845.475503649621,7.2
25,7845.474540145966,7.199
26,7845.474449635019,7.199
27,240389.78877129089,0.0
0,771978.3777942169,2059815.483
1,771977.8326473025,2059814.711
2,1369727.7783866778,2059779.564
3,1601554.9322030153,2054997.64
4,1590044.4747371168,2054804.855
5,1625623.3897638072,2054804.855
6,1590041.78589297,2054803.536
7,1590041.7263020962,2054803.498
8,1446174.0401162277,2054802.373
9,1121596.2301124877,1455665.374
10,1121596.2301124877,963792.711
11,1121596.2301124877,783724.045
12,1121596.2301124877,757630.213
13,295.05900281373124,1.973
14,762216.2992770204,1.973
15,1121596.2301124877,0.0
0,771978.3777942169,2483050.677
1,771977.8326473025,2483050.358
2,1369727.7783866778,2483017.468
3,1601554.9322030153,2478000.688
4,1625623.3897638072,2477796.797
5,1590044.4747371168,2477796.797
6,1590041.78589297,2477795.832
7,1590041.7263020962,2477795.807
8,1446174.0401162277,2477794.706
9,1121596.2301124877,1879147.856
10,455055.6343089471,528559.381
11,1121596.2301124877,528557.14
12,240389.78877129089,73538.882
13,577842.8430326743,64500.113
14,577842.8430326743,11614.829
15,7527.792504385949,9.139
16,7845.475503649621,9.139
17,7845.474540145966,9.138
18,7845.474449635019,9.138
19,240389.78877129089,0.0
0,771978.3777942169,1698129.309
1,771977.8326473025,1698129.087
2,1369727.7783866778,1695691.379
3,604336.2287726993,1695690.268
4,1601554.9322030153,1693831.015
5,1590044.4747371168,1693754.951
6,1625623.3897638072,1693754.951
7,1590041.78589297,1693753.033
8,1590041.7263020962,1693752.868
9,1446174.0401162277,1693751.355
10,762216.2992770204,1693684.494
11,1590044.4747371168,1693684.494
12,1590041.78589297,1693682.947
13,1590041.7263020962,1693682.838
14,1121596.2301124877,1693681.359
15,1121596.2301124877,1693543.685
16,1121596.2301124877,1094510.348
17,1121596.2301124877,849895.985
18,1121596.2301124877,660197.844
19,1121596.2301124877,658372.64
20,1121596.2301124877,658347.349
21,1121596.2301124877,658275.43
22,1121596.2301124877,658263.319
23,1121596.2301124877,657617.897
24,1121596.2301124877,607588.328
25,1121596.2301124877,588940.905
26,1121596.2301124877,505648.601
27,455055.6343089471,505604.129
28,1121596.2301124877,505602.638
29,4.30415657620042,5.002
30,2.1684603490170096,5.002
31,240389.78877129089,0.0
0,771978.3777942169,1263332.326
1,771977.8326473025,1263332.026
2,1369727.7783866778,1263291.348
3,1601554.9322030153,1262962.291
4,1590044.4747371168,1262839.069
5,1625623.3897638072,1262839.068
6,1590041.78589297,1262837.831
7,1590041.7263020962,1262837.754
8,1446174.0401162277,1262835.619
9,1121596.2301124877,1262803.022
10,1121596.2301124877,1261179.06
11,1121596.2301124877,674636.134
12,1121596.2301124877,422157.351
13,455055.6343089471,234468.971
14,1121596.2301124877,234467.452
15,240389.78877129089,67133.014
16,7527.792504385949,7.407
17,7845.474540145966,7.407
18,7845.475503649621,7.407
19,7845.474449635019,7.407
20,240389.78877129089,0.0
0,771978.3777942169,64668.641
1,771977.8326473025,64668.533
2,1369727.7783866778,64631.218
3,1446174.0401162277,61360.43
4,2.1684603490170096,2.924
5,1446174.0401162277,0.0
0,771978.3777942169,35.067
1,771977.8326473025,34.985
2,2.1684603490170096,0.0
0,771978.3777942169,5260.814
1,771977.8326473025,5260.685
2,1369727.7783866778,3832.988
3,604336.2287726993,3831.692
4,1446174.0401162277,2404.506
5,2.1684603490170096,2.726
6,1446174.0401162277,0.0
0,771978.3777942169,1092758.568
1,771977.8326473025,1092758.356
2,1369727.7783866778,1091428.902
3,604336.2287726993,1091427.976
